id_comentario	comentario	rotulo_manual	posicao-gpt	BERT
23	policias viraram bandidos entao essa sua comparacao dentro da comunidade da no mesmo ambos sao bandidos aquele servi e proteger nem deveria mais fazer parte do juramento de um policial	-1	-1	1
18	parabens a policia vidas inocentes foram preservadas a unica morte foi de quem cometeu o crime o bandido e que assumiu o risco de morrer ao tomar essa atitude sequestro crine hediondo nao esquecamos	1	1	1
25	e ainda nao foi o militar que atirou foi o carro que foi atingido	0	0	0
23	se e assim pq nunca vemos noticias de jovens brancos em rave que foram mortos durante uma acao policial contra as drogas que haviam na festa problema de vcs e rotular traficantebandido como um menino preto que mora na favela	-1	-1	-1
20	general heleno sabe falar da venezuelamas nao abre a boca sobre o que acontece aquiconiventepor que ele nao vai cuidar de netosele esteve na venezuelanao	0	0	0
21	te cancelar vc e quem	0	0	0
20	as milicias protegidas pelo partido da imprensa golpista e o partido da justia sentando o dedo em pobres e negrosuma vergonha	-1	-1	-1
25	quanta coisa errada na materia ainda menciona outros casos seu pacote anti crime e um absurdo so vai gerar mais situacoes como essas e que nem serao investigadas	-1	-1	-1
20	vai morar la pra ver como e bom e economico	0	0	0
24	gente do ceu que triste 	0	0	0
18	e a gasolina era fanta laranja kkkkkk	0	0	0
23	os caras elegem miliciano baixo clero e ficam com esse discurso sobre trafico usam suas balinhas e querem reabrir o brasil pro pobre nao morrer de fomemas quando o pobre e assassinado em casa eles imitam o lider da seita e dai	-1	-1	-1
23	nao mas tenho parentes na profissao infelizmente familia nao se escolhe ne	0	0	0
20	so existe uma solucao completa e definitiva para tudo isso a legalizacao total de todas as drogas que cada um use o que quiser quando quiser e quanto quiser com apenas essa medida o poder de todos esses traficantes acaba qualquer mal que as drogas tragam para a sociedade e mil vezes menos que os males que o combate as drogas causam	-1	-1	-1
25	o lula que lembra bem do celso daniel calma amiga tem cha na cozinha pros ataques de vermes	0	0	0
18	seu texto foi removido porque infringe as regras de uso do site	0	0	0
25	infelizmente bozo abriu a caixa de pandora e fez com que pessoas como ele achem que podem fazer o que bem entender se isso continuar entraremos numa guerra civil sem presentes	-1	-1	-1
18	sera que o objetivo era pedir o molusco livre	0	0	0
18	duvido que tivesse a mesma opiniao se voce estivesse dentro daquele onibus ou se um filho seu estivesse no onibus qualquer pessoa que atenta contra a vida de uma comunidade nao deve viver nesta comunidade deve ser sumariamente expulso neste caso especificamente o meliante teve a chance de optar pela vida como ele nao tomou a decisao correta e antes que ele atentasse contra inocentes a policia militar atuou exemplarmente	1	1	1
20	uma crianca foi assassinada pelas costas pelo estado e vc que explicacoes do uol vc e louca	-1	-1	-1
24	kkkkk foi a policia sim o stf proibiu que os policiais facam patrulha nas favelas agora como vai defender os seus traficantes	1	1	1
20	legal que tem um link na materia pra outra materia que diz que pm foi condenada por forjar legitima defesa	-1	-1	-1
18	parabens e agradecimentos a policia	1	1	1
20	se o objetivo e genocidio especificamente de pretos e pobres esta dando certo absurdo ate quando	-1	-1	-1
18	o stf fara isso aguardem	0	0	0
21	nada justifica toda essa brutalidade pra imobilizar uma mulher com uma crianca no colo policiais completamente despreparados	-1	-1	-1
20	comentario infeliz entao quer dizer q o cidadao mora em comunidade pq nao precisa pagar agua e luz se ele tivesse condicoes financeiras e oportunidade vc acha q ele continuaria a morar na comunidade em situacao precaria se mora la e porque nao tem condicoes de morar em lugar melhor	-1	-1	-1
26	nao por que isso nunca aconteceria la	0	0	0
20	barbarie aplaudida pela classe media religiosa pela familia de bem brasileira ate quando witzel tera licenca para matar   	-1	-1	-1
18	quem nao concordar com o governo e as novas regras pegue seu banquinho e saia de mansinho parabens aos policiais	1	1	1
18	a policia do rj mudou a atitude de enfrentar bandidos porque a situacao no rj estava insustentavel quem estava ganhando a guerra eram os criminosos que estavam matando varios policiais incluindo oficiais a situacao agora esta invertendo  esta correta a policia moradia de bandido e na cova	1	1	1
20	mas afinal de contas ja houve a conclusao do laudo balisticode quem atirou e em que circunstanciapelos comentarios de alguns anjos do senhor iluminados que aqui estao se manifestando sim inclusive com o julgamento e condenacao dos responsaveisum dos quais este modesto comentarista pela ousadia de propor a espera daquelas pecas procedimentais e processuaisque deus nos ilumine a todos e um abraco fraterno em agnosticos e ateus	-1	-1	-1
18	lamento por todos pela aflicao dos aflicao dos refens e seus familiares pelo policial que nao teve alternativa e por fim pelo labirinto mental onde o homem se perdeu e acabou morto que deixemos a apatia de lado e busquemos pelos valores e inspiracoes divinas	1	1	1
26	voce gosta de traficante em leva pra tua casa	1	1	1
20	fale um pouco sobre os quase 5 milhoes de miseraveis venezuelanos q abandonaram o pais por simplesmente nao ter o q comer ok 	0	0	0
23	abutres quero ver ir na casa da familia do garoto	0	0	0
18	demorou na primeira aparicao do cidadao ja devia ter derrubado o meliante sem pensar parabens bope alegrou meu dia agora so falta ver o parmera perder pra fechar com chave de ouro	1	1	1
25	basta de fazer politicagem	0	0	0
21	o lance e que a policia nao faria isso com um cara da area nobre da cidade independente do crime rico ate xinga policial que ta tudo bem	-1	-1	-1
20	pq e na favela se fosse na zona sul a coisa era diferente	-1	-1	-1
25	isso foi de proposito	0	0	0
18	direito dos manos em desespero total um injusticado da sociedade a menos	1	1	1
18	250 policiais p isto porque nao os usam nas ruas do rio	-1	-1	-1
18	ate onde sei ninguem esta exaltando o lula	0	0	0
21	esta dos porcos militares e fica claro no video o pm colocando algo na bolsa dela a pm e o servico publico mais podre que nos pagamos	-1	-1	-1
22	o que tem a ver seu comentario explique	0	0	0
18	o proximo bandido vai pensar duas vezes antes de fazelo parabens policia	1	1	1
23	o caso e este aqui	0	0	0
22	pouco importa bandido morto e menos um	1	1	1
20	pq  pq seu partido de estimacao destruiu o brasil em todos os sentidos  para consertar sera bem dolorido  muito triste esse acontecimento com essa linda menininha com uma vida longa pela frente  descaso com o pais  com o povo foi isso que aconteceu  entende 	-1	-1	-1
20	policial foi imprudente irresponsavel inconsequente e desastrado matou uma menina de 8 anos tem que fazer com esse policial o que o coronel teodoro fez com o jose inocencio	-1	-1	-1
21	se voce achou tudo ok nessa abordagem vc tem mais e que tomar no meio do seu cu porco nojento imundo	-1	-1	1
22	incompetencia corretor errou ali	0	0	0
23	ah vai tomar no seu cu porra	0	0	0
21	bandida e imobilizada	1	1	1
18	pode apostar que o atirador vai sofrer um processo administrativo na corregedoria um processo judicial de improbidade administrativa um processo criminal de homicidio e uma acao de alimentos por parte da familia do falecido sugiro ja comecar a fazer vaquinha virtual para ajudar a pagar tanto advogado  o pobre policial vai precisar	1	1	1
18	acho que vao querer extinguir a figura dos atiradores de elite por abuso de autoridade kkkkk	0	0	0
20	prende mas nao puni	0	0	0
23	entao a policia que e pra lhe proteger pode ir na sua rua atras de bandidos ate entra na sua casa e pica tiro perdido q matar uma mae ou pai seu pq esse e o procedimento normal bala perdida	-1	-1	-1
22	voce nem sabe o que e policia e nem sabe onde voce mora menina	0	0	0
18	liga a tv e escute a arma era de brinquedo	0	0	0
26	sim mostrou que os morros e favelas do rio estao dominados pelo crime organizado por culpa do 5tf mui especialmente por culpa do faxin a policia fez uma operacao contra traficantes aliciadores de criancas vc apoia moniquinha stforganizacaocriminosa	1	1	1
20	me desculpem os cariocas pois esse pessimo habito q temos em eleger os piores dos piores p nos representar e uma caracteristica forte de todos os brasileiros entretanto temos q adimitir q o rj segue solitario na primeira colocacao entre os estados q  tem feito emergir essas figuras caricatas e dandescas no mundo politico por isso meus pesames ao cariocas q nao votaram nesse projeto politico odioso e horripilante sigam firme contra essas atrocidades	-1	-1	-1
20	e temos que ver a policia do rio em pleno jornal nacional dizer que todas as acoes sao pensadas e de acordo com a lei que nojo desse pais	-1	-1	-1
18	tivessem feito dessa forma no onibus 147 a anos atras nao teria virado nem filme pra exaltar criminosos	1	1	1
20	como combater o crimealguma sugestao	0	0	0
20	witzelassassino aculpaedowitzel menina de oito anos morre baleada no rio de janeiro	-1	-1	-1
22	parabens a policada	1	1	1
25	 nao e possivel que eu tenha lido isso	0	0	0
18	disse tudo se tivesse dado apenas o primeiro tiro na perna o cara iria consumir dinheiro publico na prisao e julgamento e ainda teria uma pena menor que a execucao  fez bem em dar mais 5 tiros depois do cara cair sem reacao 	1	1	1
26	a merda ta pouca no pais mesmo	0	0	0
22	caiado dizendo que a policia de goias e a melhor do brasil sendo que levou 20 dias pra prender um bandido debaixo do nariz deles	-1	-1	-1
24	mais uma crianca negra morta pela policia o brasil ja era so agoniza espero que um dia eu possa deixar essa terra imunda	-1	-1	-1
23	tivesse joaopedro	0	0	0
25	no brasil voce morre de 4 maneiras pelas maos de bandidos da policia do exercito ou na fila do sus e ainda querem que cantemos o hino nacional declarando amor a patria que e protegida pelos assassinos do seu proprio povo ah vao tomar no cu	-1	-1	-1
23	fica na sua que nem escrever c ta sabendo	0	0	0
22	deu pra ver nada	0	0	0
24	vai la cobrar dos traficantes	1	1	1
26	confronto perdeu	0	0	0
18	todo cidadao de bem dara parabens a policia  e eu sou um deles  agora  espere que via ter reacao contraria  dizendo que a policia foi imprudente 	1	1	1
21	o ta tao agarrado nas bolas do bonoro que nao ve o que a policia ta fazendo ou a orientacao e essa mesmo a notinha do comando da pm e nojenta	-1	-1	-1
18	o framenguista estava indo tao bem sociedade capitalista e petistas  qual seria a sua sociedade  a framenguista ah e os mortos dos conteineres nao esqueci nao	0	0	0
25	indiretamente sim	0	0	0
20	engracado que a midia sempre jogam a culpa nos policiais e sempre os policiais bandido e o sujeito mais bem treinado do mundo em combate nunca da um tiro sem direcao sqn e so olhar os videos de tiroteio entre policial e bandidos bandido sempre atira a esmo ja cansei de ver video de meliante atirando sem direcao certa e obvio que essas balas perdidas vem das armas dos criminosos e obvio mas a midia petista que e a favor de criminosos sempre jogam na conta dos policiais nao e uol	1	1	1
18	sera que o grupo folha vai decretar luto pelo desfecho e sera que vao publicar essa mensagem kkk	0	0	0
22	poderia prender novamente interrogar sim mas ele ja esteve preso saiu por beneficio dado a presos nao importa oq fizeram se ficaram bonzinhos entao ta perdoado interrogar p saber oq todos sabem um psicopata nao se da chance a esse tipo manda se p inferno parabens a policia	1	1	1
18	corrige de homem armado para bandido sequestrador se tivesse um segundo homem armado e bem treinado esse circo nem seria armado ja tinha levado um teco no meio dos cornos q e o q ele merece	1	1	1
18	uai achei que seria a pombinha branca que iria resolver isso parabens policiais	1	1	1
18	a gasolina era para abastecer o onibus depois que terminasse o sequestro ne ou para lavar o piso do onibus que estava cheio de sujeira empregada brincadeira ainda tem gente que defende o bandido pergunta quem estava no onibus o que acharam da acao da policia	1	1	1
23	policia atira e sequestra menino de 14 anos no rio de janeiro familiares nao sabem se os primeiros socorros foram prestados corretamente desavisados do paradeiro encontraram o corpo da crianca no iml	-1	-1	-1
18	coitadinho do sequestrador nao deveriam ter oprimido o pobre meliante  covardia atirar uma pessoa que queria tao somente distrair a atencao dos passageiros enquanto atravessavam a ponte	1	1	1
18	vai cuidar da sua fimose que vc ganha mais	0	0	0
20	a culpa e de um estado falido so isso	0	0	0
22	tivesse a policia teria jogado napalm e destruido a cidade pra compensar a incompetencia	-1	-1	-1
18	voce queria que os trabalhadores no onibus tivessem sido mortos pelo sequestrador por acaso	1	1	1
24	erra acertando ou acerta errando	0	0	0
26	bandidos nao ne cidadaos do bem	1	1	1
25	e bom jair se acostumando pois com a regra do atira primeiro pra depois ver quem e barbaridades assim so vao aumentar pode botar mais essa na conta do bozo do moro e do governador do rj minha solidariedade para essa familia vitima da insensatez	-1	-1	-1
18	parabens aos policiais do bope  pmerj pelo emprego do atirador de precisao a acao foi extremamente cirurgica precisa e profissional os caveiras mostraram novamente a diferenca que faz o treinamento de qualidade no dia a dia no operador tatico	1	1	1
23	n to falando dos inocentes mas se a maioria dos bandidos sao negros quem mais vai ser confundido com bandido o branco que e a minoria acho que e bem obvio que n nao que seja certo mas infelizmente a maioria no crime e negro entao quase sempre o nego vai ser visto assim	-1	-1	-1
